,street_name,city_name,total_square_meters,living_square_meters,kitchen_square_meters,rooms_count,floor,wall_type,inspected,construction_year,heating,seller,water,building_condition,floors_count,price_uah
11350,улица,Винница,64.0,40.0,25.0,2.0,7,кирпич,False,2006,централизованное,от посредника,other,other,10,1844784
11351,other,Дружковка,50.0,36.0,7.0,2.0,2,бутовый камень,False,2014.0,централизованное,от собственника,other,other,2,73791
11352,other,Житомир,44.0,32.0,12.0,1.0,12,кирпич,False,2014.0,индивидуальное,от посредника,other,other,12,636132
11353,улица,Запорожье,51.0,32.0,9.0,2.0,4,кирпич,False,2014.0,централизованное,от посредника,other,other,14,529262
11354,other,Киев,82.4,41.6,16.2,2.0,6,монолитно-каркасный,False,2013,централизованное,от собственника,other,other,12,2798982
11355,other,Ирпень,36.0,14.0,13.0,1.0,15,кирпич,False,2019,индивидуальное,от представителя хозяина (без комиссионных),other,other,17,450382
11356,other,Харьков,84.0,51.7,9.7,4.0,16,железобетон,False,2014.0,централизованное,от посредника,other,other,16,1399491
11357,other,Днепропетровск,124.0,32.0,9.0,3.0,7,кирпич,False,2014.0,централизованное,от собственника,other,other,16,2162850
11358,улица,Одесса,33.0,32.0,7.0,1.0,4,панель,False,2014.0,централизованное,от собственника,other,other,5,559796
11359,other,Кривой Рог,52.0,32.0,10.0,2.0,3,кирпич,False,2014.0,централизованное,от собственника,централизованное (водопровод),other,3,267176
11360,other,Львов,38.0,32.0,7.0,1.0,3,кирпич,False,2016,индивидуальное,от представителя хозяина (без комиссионных),other,other,4,559796
11361,other,Ирпень,38.0,32.0,11.0,1.0,3,кирпич,False,2014.0,индивидуальное,от представителя хозяина (без комиссионных),other,other,10,814249
11362,other,Черновцы,45.0,28.0,10.0,2.0,1,кирпич,False,2014.0,индивидуальное,от собственника,other,other,2,610687
11363,проспект,Долинская,41.4,26.9,5.0,2.0,1,кирпич,False,2014.0,централизованное,от собственника,other,other,2,35623
11364,улица,Одесса,50.0,30.0,13.1,2.0,1,ракушечник (ракушняк),False,2014.0,индивидуальное,от собственника,other,other,3,674300
11365,улица,Трускавец,61.0,34.0,8.0,3.0,7,кирпич,False,1980,индивидуальное,от собственника,other,other,9,826972
11366,other,Сумы,61.0,44.0,6.0,3.0,2,панель,False,2014.0,централизованное,от посредника,other,other,5,750636
11367,other,Запорожье,45.0,32.0,9.0,2.0,2,панель,False,2014.0,централизованное,от посредника,other,other,5,636132
11368,улица,Одесса,70.0,32.0,12.0,3.0,5,блочно-кирпичный,False,2014.0,централизованное,от посредника,other,other,5,839695
11369,улица,Хмельницкий,43.1,32.0,15.09,1.0,4,кирпич,False,2019,индивидуальное,от представителя застройщика,other,other,10,400312
11370,other,Винница,74.0,42.0,10.0,3.0,4.0,кирпич,False,2014.0,централизованное,от собственника,other,other,2,1221374
11371,other,Стрый,92.0,47.0,17.0,3.0,8,кирпич,False,2018,индивидуальное,от собственника,other,other,8,966000
11372,улица,Киев,43.0,17.0,11.0,1.0,18,панель,False,2019,централизованное,от собственника,other,other,27,928753
11373,улица,Одесса,55.0,32.0,9.0,1.0,12,газобетон,False,2014.0,индивидуальное,от посредника,other,other,19,3435114
11374,улица,Херсон,42.0,28.0,7.0,2.0,2,кирпич,False,1970,централизованное,от собственника,other,other,5,882952
11375,улица,Киев,94.0,55.0,12.0,3.0,16,кирпич,False,2014.0,централизованное,от собственника,other,other,22,1628499
11376,other,Кривой Рог,33.0,32.0,6.0,1.0,4,панель,False,2014.0,централизованное,от собственника,other,other,5,254453
11377,улица,Черновцы,59.14,31.77,12.17,2.0,6,кирпич,False,2014.0,other,от собственника,other,other,9,763359
11378,other,Киево-Святошинский,86.0,55.0,12.0,3.0,1,кирпич,False,2012,индивидуальное,от посредника,other,other,3,1399491
11379,other,Киево-Святошинский,30.0,32.0,9.0,1.0,7,кирпич,False,1970,централизованное,от собственника,other,other,9,687023
11380,other,Киев,49.0,20.0,11.0,1.0,20,монолит,False,2014.0,централизованное,от посредника,other,other,25,1221374
11381,улица,Днепропетровск,53.0,30.0,10.0,2.0,8,панель,False,2014.0,централизованное,от посредника,other,other,12,865140
11382,other,Хмельник,40.0,32.0,8.0,3.0,2,кирпич,False,2014.0,индивидуальное,от собственника,other,other,2,356234
11383,улица,Житомир,67.0,65.0,7.0,3.0,3,панель,False,1980,централизованное,от собственника,other,other,9,776081
11384,other,Ивано-Франковск,35.0,32.0,9.0,1.0,4.0,кирпич,False,2014.0,индивидуальное,от представителя застройщика,other,other,1,416183
11385,улица,Киев,56.0,31.0,8.0,2.0,2,панель,False,1970,централизованное,от собственника,other,хорошее,9,1653944
11386,улица,Киев,67.8,32.0,24.8,1.0,22,кирпич,False,2020,централизованное,от посредника,other,other,28,50030529
11387,other,Буча,98.5,48.0,15.0,3.0,1,кирпич,False,2012,централизованное,от представителя хозяина (без комиссионных),other,other,10,1615776
11388,other,Зборов,62.0,40.0,10.0,2.0,3,кирпич,False,2015,централизованное,от собственника,other,other,5,878187
11389,улица,Киев,72.0,43.0,6.0,2.0,5,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,7,4020356
11390,other,Днепропетровск,93.0,32.0,9.0,3.0,4,кирпич,False,2014.0,индивидуальное,от посредника,other,other,6,1653944
